id,RA,DEC,ebv_mw,f_f105w,e_f105w,f_f125w,e_f125w,f_f140w,e_f140w,f_f160w,e_f160w,f_f435w,e_f435w,f_f606w,e_f606w,f_f814w,e_f814w,f_f090w,e_f090w,f_f115w,e_f115w,f_f150w,e_f150w,f_f200w,e_f200w,f_f277w,e_f277w,f_f356w,e_f356w,f_f410m,e_f410m,f_f444w,e_f444w,tot_cor,kron_radius,kron_radius_circ,use_circle,flag_kron,iso_area,use_aper,a_image,b_image,theta_J2000,flux_radius,z_spec,z_phot,z_phot_chi2,mass,restU,restU_err,restV,restV_err,restJ,restJ_err,restus,restus_err,restgs,restgs_err,restis,restis_err,excess,flag,beta,beta_dark,RE,RE_ERR,N,N_ERR,Q,Q_ERR,PA,PA_ERR,lmass
15599,34.4023894,-5.290698141,0.020562502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.472257178,3.2443523,8.524701605,2.024891924,23.60251446,2.177508271,38.8623652,1.914768062,108.9800362,1.881337909,157.4326729,1.475265933,207.1343996,1.816446103,237.7443924,2.435428669,251.2402753,1.633420692,1.246545244,2.516290234,0.444242337,0,0,0.8832,0.7,4.72110796,4.126240253,0.927532136,0.144741821,nan,3.1744435,12.854524,30384322509,40.213623,2.7565632,134.39627,5.810074,289.84665,42.9665,21.781418,1.8429804,91.8707,18.147602,184.68939,22.738052,0.60483871,0,0.2141,-99,1.9003,0.0451,4.9562,0.2068,0.7026,0.0121,-80.4335,1.5441,10.82252533
16019,34.39330483,-5.290065201,0.020516971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.66242077,6.406763945,17.29764683,6.311437489,53.735544,5.918449462,122.9456007,6.047442714,179.9526932,4.119963514,303.6258458,4.702043378,389.4571428,7.171090388,434.3238518,5.01260937,1.095947275,nan,nan,1,0,1.5744,1.4,6.146686077,5.760795593,-1.340370178,0.192989768,nan,2.8630066,2.3797383,1.17E+11,24.07378,2.0749931,107.63815,8.223549,509.02097,140.30707,9.120464,1.9390829,74.17704,3.8547897,188.78445,21.8004,6.25,0,-0.0999,-99,8.3152,0.2266,1.795,0.0476,0.6634,0.0106,-9.0701,1.4102,10.86831461
16096,34.36280546,-5.291477611,0.020190517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.95682208,6.54149295,56.34821431,6.957997035,287.5487959,7.444156771,503.4157205,8.940091877,610.8262677,6.448533466,774.9297465,6.884442263,849.9096062,9.632463045,923.4365086,6.085388425,1.095947275,nan,nan,1,0,2.7088,1.4,9.247485161,6.312725544,0.570483267,0.188044923,nan,2.5376515,7.0949154,90352809013,114.3877,6.1564293,489.70663,23.668594,918.449,39.43634,42.580364,2.8671112,356.18872,22.47992,593.41925,30.185577,6.5,0,0.389,-99,2.985,0.0383,3.4966,0.0646,0.7184,0.0062,-88.1926,0.8401,11.11208
16561,34.52632528,-5.289118993,0.018682665,nan,nan,27.03571222,2.270501377,nan,nan,40.043321,3.123243961,nan,nan,nan,nan,nan,nan,14.65445286,2.662207449,24.66333235,2.629826037,41.67241306,2.348420669,86.16914474,2.26010031,131.4943609,1.540956123,149.935799,1.588378205,173.2457872,2.587700757,198.1079782,1.777510247,1.383241467,2.658669148,0.535093521,0,0,0.9744,0.7,5.658065796,4.474482536,0.867149591,0.192070122,nan,3.0028145,1.9048896,32176003031,38.07814,1.8507729,89.80018,23.112309,230.67958,49.545242,24.30879,2.245924,58.135254,26.420876,115.40233,59.46398,-2.201257862,0,-0.335,-99,5.0779,0.1491,2.2795,0.0927,0.2976,0.007,-48.7406,0.5203,10.63246043
17090,34.42213685,-5.288124991,0.020374684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.5051277,6.404404513,5.854415775,6.586823836,18.94557032,6.674337836,68.97828254,6.008367732,118.8261127,5.990001693,197.7327593,3.953993401,331.6818689,4.574426578,406.090551,7.082051898,478.8147013,4.811109298,1.135330175,2.660590303,0.762910705,0,0,1.9424,1.4,8.716571808,5.895568848,0.724852562,0.281841515,nan,2.562375,2.2180858,95967153490,26.822927,4.073141,90.8449,5.3913918,527.6486,22.99965,13.32609,2.032693,62.847363,6.925331,166.66867,12.253548,14.94252874,1,1.5377,2.201606397,8.6589,0.4191,1.1495,0.0724,0.444,0.0147,-56.4174,1.6199,11.16887513
17729,34.38002102,-5.286846799,0.020382612,nan,nan,nan,nan,nan,nan,nan,nan,-4.891256296,4.228567182,2.027621016,2.304864162,1.196100367,2.450793726,-3.046989307,3.638297447,9.949781161,3.896400431,20.64316519,3.508523783,70.59670281,3.264608426,135.4300835,1.611100022,229.5879092,1.867905808,304.5330186,3.086714207,335.2652903,2.039243002,1.506115348,2.747427221,0.587988564,0,0,1.152,0.7,7.01107502,4.083013058,0.239491075,0.232635457,nan,3.108144,5.617895,77029963698,18.52531,3.4352155,94.33832,5.258507,419.6699,22.28003,7.379605,1.8824687,56.583458,9.520357,176.14662,6.4769363,1.09947644,0,0.2745,-99,8.4662,0.1371,0.4379,0.0293,0.2462,0.0046,-79.5819,0.4184,10.95107458
18004,34.31269078,-5.286237261,0.019030865,nan,nan,nan,nan,nan,nan,nan,nan,-1.712460322,3.511694373,-1.122299289,1.906486555,2.931229246,2.106344968,-0.420474314,2.239198896,7.085267038,2.317558345,27.69085261,2.128920984,64.02804778,1.950339205,149.9460782,1.660554232,223.113106,1.773385255,329.5594293,3.051775028,389.6898751,2.063264419,1.288572039,2.432298446,0.48571982,0,0,1.0944,0.7,5.15825367,4.831870079,-0.106519096,0.171557263,nan,2.7132962,8.0634,85695088359,13.62013,2.0952764,67.90685,4.3429146,427.38306,25.763977,4.4265594,1.5702531,43.052326,3.237543,153.49362,7.951294,36.01532567,1,1.9485,1.3280676,2.5006,0.0986,3.3627,0.2282,0.5131,0.0184,-53.3025,1.4581,11.05677554
18457,34.42014181,-5.285252138,0.020347226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.685897363,6.30561575,8.050158624,6.254122189,12.81423982,6.549859862,52.96975166,5.847829599,114.9484314,5.96177778,204.2890529,4.186626798,324.0071587,4.805006454,378.7415285,7.283247178,454.0509842,4.89945515,1.095947275,nan,nan,1,0,1.6464,1.4,9.14010334,4.304747105,0.190696865,0.265658193,nan,2.61582,2.8326116,86468443310,18.994755,4.431951,101.51938,5.9415894,502.27502,24.543839,5.721862,2.9362288,60.825813,6.6266365,192.50049,9.931946,9.88372093,0,0.6993,-99,10.7096,0.527,0.8732,0.0732,0.3827,0.0128,-82.8995,1.5325,11.0358836
18746,34.26427684,-5.284782279,0.018395434,nan,nan,nan,nan,nan,nan,nan,nan,-2.684888324,3.171746972,3.746818489,1.978287041,9.219003887,2.621207686,15.57377115,2.415735043,41.0831873,2.470336559,91.86244828,2.280207577,231.2881772,2.426226543,295.8013272,1.865467073,376.3883505,2.015515665,425.0758067,3.07306468,462.2719646,2.066827866,1.22677642,2.195787734,0.455412308,0,0,1.3328,0.7,5.339862347,5.034759998,1.254354954,0.135413402,nan,2.7146528,12.898645,20668087984,69.88152,3.702999,230.64352,20.676277,481.73386,29.724823,30.881866,2.4106588,121.875015,26.963379,303.0757,15.009781,41.32791328,1,-0.0805,0.215353957,1.4641,0.0164,4.2577,0.1117,0.6976,0.0081,41.5231,0.9511,10.45264716
18970,34.4067534,-5.284418729,0.020505719,nan,nan,nan,nan,nan,nan,nan,nan,-0.91641724,3.459056685,12.66419045,2.081122125,20.12339482,1.881280553,23.07599438,4.988757156,40.09102771,5.271364566,154.1600933,5.074283204,234.3813805,4.809272261,336.3943465,2.860755943,415.5288584,3.116313111,452.6502761,4.65642986,480.2102698,2.946365707,1.340954932,2.619383215,0.616994583,0,0,1.4304,0.7,6.118452072,5.6676507,1.09488225,0.17085433,nan,2.5973816,3.3013132,47282243273,69.29162,5.4215603,232.96382,12.152153,483.96188,38.270126,31.293552,3.0108585,190.28868,10.530579,331.58154,16.969437,7.619047619,0,-0.1221,-99,2.365,0.1739,8,0.7682,0.6376,0.0217,-82.7901,2.2618,10.98816638
19129,34.46191901,-5.284065233,0.019511575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53.55303157,4.344209988,53.07266482,2.752285534,65.73711885,2.77671179,83.90643392,2.441940578,123.2760204,2.214505975,147.8235861,1.390521914,132.6744027,1.332324024,146.8351846,2.193719524,161.1952804,1.586200518,1.977884042,2.935518039,0.795199824,0,0,1.4224,0.7,7.388832569,6.207078457,-0.996631444,0.356932542,nan,2.981855,1.788976,22303007811,82.71172,4.431118,108.45123,22.081852,180.26747,57.661953,65.119545,3.7394028,86.7862,18.809532,105.074394,83.86883,0.769230769,0,-1.1734,-99,7.1837,0.0938,0.7855,0.0192,0.6902,0.0068,26.1341,1.2023,10.39724307
19166,34.38163344,-5.284016305,0.020358015,nan,nan,nan,nan,nan,nan,nan,nan,-1.296912199,4.224457696,-4.598176114,2.312340309,4.026771207,2.961187358,4.141623646,4.241186684,12.80440828,4.228340491,42.61426323,3.792328316,110.5299868,3.65947841,233.6718014,2.716342052,nan,nan,598.3913563,5.58208316,697.8445414,3.956703143,1.525152616,2.713029211,0.647421371,0,0,1.4096,0.7,6.811811447,5.224954605,-1.251442075,0.249053339,nan,2.7818232,5.588282,1.82E+11,23.906937,2.7649555,121.50284,8.089096,782.79193,63.140106,9.025937,2.188714,75.47235,21.412983,251.77147,13.6184845,15.60693642,1,0.6975,1.370307875,7.3463,0.1806,1.0717,0.0392,0.4512,0.0082,4.8405,0.8928,11.39419045
19367,34.46921559,-5.283563649,0.019338401,nan,nan,nan,nan,nan,nan,nan,nan,-1.983574486,3.364612834,1.724988175,1.844841363,9.238583108,1.765516397,8.656946849,1.892890209,12.40023013,1.960142562,25.38342731,1.756260411,77.69169919,1.591219884,113.7181672,1.513108745,135.2293459,1.50560484,167.286534,2.533900195,194.8310117,1.707643142,1.256929636,2.966951378,0.480931073,0,0,0.6976,0.7,4.341475487,3.782574415,0.948185742,0.147509274,nan,3.498806,2.5850995,42278342861,36.405354,3.7654476,101.51932,6.5702744,296.17612,62.909027,17.325684,1.5056529,80.22591,7.4632645,130.07263,6.3131294,3.684210526,0,-0.4967,-99,1.8363,0.0279,2.5528,0.0999,0.7548,0.0124,-13.4143,2.0648,10.50886615
20234,34.2400418,-5.28226108,0.018212386,nan,nan,nan,nan,nan,nan,nan,nan,-18.63915633,9.000020798,12.45272401,5.537611287,nan,nan,10.54967356,7.503774286,43.46355384,7.68192307,139.1902105,7.078588958,319.9142465,7.027370784,560.3840731,4.880941264,911.9752307,5.771084308,1166.330595,9.137069044,1275.537736,6.039264582,1.312315595,2.596753944,0.958345644,0,0,3.4528,1.4,12.94073963,6.578148365,-1.193436027,0.429443619,nan,2.6506805,2.140057,2.58E+11,48.199677,12.4506645,253.08844,32.210777,1474.4717,136.52496,19.360483,3.6785908,147.13557,22.684875,497.4666,31.308075,25,1,0.6006,1.492482596,11.1868,0.4362,1.5884,0.0633,0.4007,0.0092,-9.9261,0.903,11.48947858
20325,34.34546869,-5.282042384,0.019646032,nan,nan,nan,nan,nan,nan,nan,nan,1.712265849,8.655974627,14.81044862,5.007017921,31.53633036,2.229948278,38.47677367,8.577975567,129.3993844,9.602481009,427.277513,10.17996687,815.5640338,11.46864804,1266.35308,11.45583412,1822.693556,12.67608007,2181.273899,18.81891211,2348.205845,11.80608268,1.233724065,2.357910825,0.922875838,0,0,4.0976,1.4,11.77681732,8.129875183,-0.17731531,0.354447944,nan,2.5897236,1.1831964,3.61E+11,190.19704,16.856941,754.88916,47.61728,2473.0212,130.20886,70.26191,7.01272,516.3108,56.85324,1199.7325,75.2666,5.405405405,0,0.1056,-99,21.8863,1.2344,4.5602,0.1411,0.4381,0.0067,78.8861,0.5448,11.6211907
20396,34.52150896,-5.281722786,0.018646114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.535503491,2.427624661,11.47329981,2.404793376,53.34918501,2.220180602,121.6424319,2.127515283,171.2995394,1.750949662,220.4172775,1.816424264,277.0647228,2.912228532,300.6991013,2.007185992,1.223846451,2.472460815,0.413184897,0,0,0.7744,0.7,4.321600437,4.038921833,0.226301655,0.143459623,nan,2.7723217,2.8835514,48649248720,28.050535,2.5125046,128.7817,6.859108,322.4226,39.07283,8.826632,1.6770744,89.3042,4.393383,178.8399,8.329025,24.17127072,1,0.038,-0.115153375,2.0935,0.0252,2.206,0.0705,0.7032,0.0098,88.5586,1.4069,10.71021221
20739,34.34624962,-5.281201455,0.019655572,nan,nan,nan,nan,nan,nan,nan,nan,21.38741246,4.040755002,55.0044787,2.411912881,65.09643051,0.957604667,70.45115428,2.856454039,101.6678891,3.00284472,179.34515,2.844982579,218.748226,2.630106892,249.0291451,2.620460482,297.997181,2.767997304,321.7622982,4.290363087,341.6809472,2.928594425,1.43837423,2.498996665,0.546751271,0,0,1.1216,0.7,5.717729092,5.23244524,0.561890841,0.231445489,nan,2.6452682,3.8595245,20826805725,143.4101,17.019997,210.29933,13.926842,342.46594,40.548004,90.26148,10.093685,192.062,18.178406,248.501,20.25785,12.23300971,1,-0.7153,-0.934673839,5.0019,0.0464,0.4968,0.0145,0.7417,0.0067,-72.4671,1.2647,10.67390657
21084,34.37147939,-5.280650449,0.020150219,nan,nan,nan,nan,nan,nan,nan,nan,0.994568924,3.732212416,-0.801575874,1.888729666,0.648142934,2.045905125,4.159810997,3.28214238,13.27846577,3.449168717,41.77568396,3.168598703,92.41229019,3.034427031,165.323406,2.63746658,237.3426035,2.875235538,287.9539748,4.86986901,330.5836034,3.195642909,1.332313024,2.712249543,0.55193754,0,0,0.984,0.7,5.657716751,4.574666023,0.633559346,0.174413664,nan,2.6091993,1.711315,54545583829,20.250223,3.7755756,90.94385,7.2773438,337.03766,16.242691,6.8982887,1.6160362,57.572495,4.692354,162.18086,10.450897,9.217391304,0,0.3334,-99,4.2973,0.2063,0.7627,0.0789,0.8002,0.0314,-57.6479,7.8005,10.83572935
21108,34.24221763,-5.280638295,0.018267089,nan,nan,nan,nan,nan,nan,nan,nan,1.972891501,8.057606315,8.445369242,4.141875144,2.528674186,5.498337135,5.166297567,6.19710956,27.30209246,6.79764491,84.14182992,6.308291925,172.1498159,6.477094561,303.3929328,4.828382208,445.6218677,5.598030935,529.1274724,8.254022018,574.2912898,5.359885964,1.095947275,nan,nan,1,0,1.9296,1.4,7.035762787,6.29681921,0.512267888,0.222349384,nan,2.5061235,0.6518677,67104077355,35.319992,7.17638,151.84656,10.236923,584.89246,26.683472,12.7286825,2.198679,94.39126,6.9858093,270.2682,21.591461,2.105263158,0,1.4691,-99,4.4596,0.2277,2.8919,0.1517,0.7403,0.0208,76.5901,3.068,11.40706982
21970,34.42258158,-5.2790049,0.020194874,nan,nan,1.246834381,2.732917035,nan,nan,13.1115768,2.585036113,-4.049390674,3.336702966,nan,nan,1.250040099,1.658053665,0.446052288,3.974231935,6.275897908,4.165449571,10.94814098,3.694269125,24.93497258,3.145562558,60.79823988,1.56457327,128.7608801,1.934028355,178.4028228,3.143692239,215.8594603,2.270265778,1.187328163,nan,nan,1,1,1.5472,0.7,11.21464825,5.447061062,0.038745318,0.588445994,nan,2.6499848,3.2495065,51848999831,4.6988397,1.4473591,25.518831,3.337945,228.30463,11.666641,1.8714663,1.2908934,15.515849,2.1285849,59.78394,3.5630646,20,1,2.2489,-99,44.0414,8.4952,1.0199,0.1898,0.5836,0.0674,68.7747,7.1532,10.92873357
22105,34.26768414,-5.282020432,0.018451047,nan,nan,nan,nan,nan,nan,nan,nan,0.867349106,3.377925911,6.813387559,1.95772659,11.95889734,2.137676896,4.010475886,2.509111501,28.0142652,2.639818613,88.86301521,2.465267656,165.1484469,2.390461274,234.8115652,1.600474869,298.2371354,1.748747249,339.3101587,2.74495595,359.8331413,1.861770675,1.280069009,2.433081132,0.476402583,0,0,1.12,0.7,5.123878479,4.676449299,-0.77262938,0.161884497,nan,2.5640028,9.060514,42959755853,41.652557,7.6439857,160.5445,8.56823,364.6613,15.616455,16.086363,1.7112384,114.452774,6.268238,229.97052,13.518486,9.515859766,0,-0.0861,-99,2.4813,0.0333,1.1538,0.0436,0.796,0.0116,-5.9149,2.5604,10.57573603
22311,34.49408722,-5.278390626,0.018827627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.014653521,1.80397173,-1.411641546,1.814021338,2.87922684,1.600615333,2.612540791,1.457464208,11.31470079,0.871427451,33.78284373,0.915771466,47.64720778,1.59929498,63.75152924,1.168164072,1.311695148,2.813042595,0.441347992,0,0,0.4304,0.7,4.353404045,3.533952713,0.836553454,0.194355096,nan,3.41073,4.6980977,41181329054,0.9726127,0.826405,6.487021,1.058456,114.23546,5.368992,0.4201783,0.50530666,2.5095344,0.7752738,25.040655,1.301178,0,0,-99,-99,31.3577,2.1284,0.2,0.0525,0.7754,0.0661,-85.83,11.6326,10.61470036
23789,34.3435311,-5.276131724,0.019518195,nan,nan,19.82308394,4.627905085,nan,nan,67.11931084,4.61622855,-0.80878309,8.093455078,3.259642645,4.117238766,7.911342567,1.926750962,6.837280388,6.156124509,23.89186721,6.448552283,58.34258458,5.83683111,105.099268,5.877952047,188.1422209,4.162628738,275.2095689,4.516505196,327.0814606,6.935743326,358.4731071,4.584195514,1.095947275,nan,nan,1,0,1.5744,1.4,7.288519859,5.14580822,-0.80597657,0.222132991,nan,2.6732368,5.29038,39771184120,24.960733,1.697319,97.42784,5.284504,387.5185,36.046524,10.18085,2.0035415,68.56582,5.4143143,174.12762,26.62358,7.160493827,0,0.4801,-99,9.9478,0.4964,1.3416,0.0742,0.4193,0.0136,47.0871,1.3996,10.53000575
23882,34.31710276,-5.275975455,0.019077687,nan,nan,1.034865652,2.245257016,nan,nan,13.4308602,2.081091733,-3.32768135,3.460020245,-0.597823683,1.756927905,2.264150148,0.698073648,2.459143643,2.145583322,3.802084929,2.130974442,14.49973657,1.898074412,30.93652191,1.714621954,73.74210028,1.129482871,118.1877636,1.269069108,163.9501781,2.163722112,189.2239958,1.525822009,1.187328163,nan,nan,1,1,1.5152,0.7,9.309562683,4.82803297,1.1798805,0.397343163,nan,2.755063,7.317156,40228142806,6.210851,0.97457457,34.35497,2.6673088,210.22246,15.999229,2.7979472,0.76353323,20.630331,1.6945362,78.141396,4.055969,12.70096463,1,1.7191,2.067673249,14.8203,0.6358,1.0343,0.0563,0.4553,0.0121,-16.2266,1.4559,10.86570196
24183,34.34544127,-5.275767282,0.019562554,nan,nan,37.92238796,5.215782523,nan,nan,110.3237963,5.452162371,-18.13844866,9.092300073,nan,nan,16.10949893,2.242523484,16.00917666,6.927737964,34.44896911,7.096446513,110.6000459,6.723625661,173.611326,6.720295375,247.6534495,4.451751504,301.3723634,4.597128315,348.9818953,6.881917322,358.4190773,4.552831653,1.209972726,2.769535204,0.921797211,0,0,2.5424,1.4,10.01546764,6.912987709,-1.408799529,0.261051345,nan,2.7052596,2.8897452,34101750942,52.210304,4.170204,170.10129,16.845917,387.82828,42.963837,23.921001,3.015915,130.90517,11.319553,235.39494,71.6854,5.614035088,0,-0.1271,-99,10.8259,0.7463,6.265,0.2291,0.7424,0.0121,1.2138,1.6555,10.85213566
24323,34.43691094,-5.275337251,0.019907939,nan,nan,25.33051928,1.666548611,nan,nan,56.96565397,2.642169146,-7.993980194,8.314061409,2.557110583,4.418207185,15.37551787,4.715053819,9.535430076,5.520843879,16.59296374,5.455037557,39.57384867,4.908667886,96.04279002,4.924621063,173.0309378,3.319442386,199.8152956,3.203054084,240.6807445,5.186237403,246.5337957,3.492085795,1.161333343,2.832371022,0.799730985,0,0,1.8736,1.4,9.439576149,5.278555393,1.483988285,0.265010289,nan,2.8685954,2.4427617,25571139337,30.115223,5.8532143,91.70055,29.962934,283.5611,34.056618,14.504696,1.2662878,60.1194,20.96776,147.52432,85.92669,3.430656934,0,-0.131,-99,9.3297,0.6093,4.2781,0.1938,0.4572,0.0108,-5.9067,0.8753,10.93407513
24384,34.38654489,-5.275129186,0.020289372,nan,nan,1.11226707,4.088654806,2.427832075,3.604884141,-1.63049802,3.577733469,-4.61483007,5.575634023,nan,nan,-3.98112758,3.201398298,-0.310365903,3.490400914,2.3239624,3.521186635,-0.693846546,3.090748251,7.023397027,2.641397837,35.3882734,1.619161068,75.41195424,1.764210424,119.298393,3.235060745,166.4908365,2.340584399,1.972602985,4.034001382,0.904904395,0,0,0.8864,0.7,7.021381855,4.479099751,0.498543054,0.363246031,nan,3.4989805,7.1307707,70620499007,1.2607621,0.9390829,19.844374,5.4120536,314.53522,15.304077,0.19310586,0.4258091,7.6797214,2.6120872,64.47024,3.6982422,0,0,2.5041,-99,8.8336,0.8801,0.2,0.1285,0.4409,0.052,34.1457,5.3423,10.58382529
24500,34.48228198,-5.274969786,0.018979091,nan,nan,50.28146346,2.887400802,nan,nan,72.065545,2.593713892,4.940044597,3.669853846,15.34612083,2.019552303,24.83206119,2.657216567,36.03185317,2.575774399,44.61620857,2.611734745,76.53560796,2.352464711,167.6196041,2.307781898,215.5669843,1.634910052,233.6572861,1.739665208,265.5370374,2.719036499,298.6856384,1.833798967,1.334574562,2.566086412,0.570425442,0,0,1.3728,0.7,6.235607624,4.952864647,1.021646023,0.175293555,nan,3.3829696,9.562121,37990518136,83.99796,5.059597,189.69969,49.76729,387.5527,126.65967,51.582157,3.6169872,148.94331,105.07664,224.14732,16.390259,6.944444444,0,-0.3169,-99,1.962,0.0378,4.3033,0.142,0.911,0.0122,-85.1898,4.9108,10.64347653
25157,34.25181051,-5.273911263,0.018435157,nan,nan,33.97450154,3.289313209,30.29204742,5.592731283,46.23241834,2.875138871,-10.41045813,4.511443554,8.590841377,1.997234055,17.43343517,2.306485583,15.55043096,3.057550294,28.43147132,3.098133516,51.51292788,2.780404344,90.41125858,2.633149215,124.073691,1.669152392,135.8911625,1.688804816,160.6307993,2.861308613,175.3089407,2.042629654,1.64330403,2.724270567,0.607902647,0,0,1.0496,0.7,7.15106678,4.351878643,1.258594394,0.268277103,nan,3.1831853,13.251466,23158734439,46.667183,2.765852,89.79468,14.350735,203.94391,47.17836,29.484118,1.9593124,51.247963,58.907227,121.50373,13.149422,1.830065359,0,-0.5886,-99,8.6035,0.1147,0.475,0.0205,0.3847,0.0049,-19.0955,0.5193,10.52178314
26556,34.26613215,-5.272161504,0.018559783,nan,nan,91.43319152,5.037037638,nan,nan,197.5149624,5.447407142,9.033846036,8.200214198,25.528141,4.510861632,34.15465816,5.181159253,40.16917128,7.322926212,63.77903031,7.460242935,171.8187108,7.270290589,470.2759829,8.942859923,652.0568112,6.375223206,559.8244854,5.651154578,683.8777073,8.533981869,745.0937524,6.025472518,1.15595718,2.393053638,0.82077066,0,0,3.1152,1.4,9.145318031,8.03933239,-0.085035205,0.353879498,nan,3.000233,25.370605,81620846287,145.31749,17.231823,516.00684,32.537094,901.9446,118.54837,68.87389,5.6844482,352.15143,24.819748,573.106,35.36624,-87.81362007,0,0.124,-99,3.0106,0.0356,3.6706,0.0679,0.5945,0.0053,60.2064,0.5023,10.29136867
26681,34.32337252,-5.271646389,0.019152447,nan,nan,87.67880775,2.594027702,nan,nan,122.8137583,2.424148753,53.84896937,5.155892639,85.49169012,1.450258593,91.05777789,0.931008539,93.71450761,2.247705676,94.46513198,2.177937292,128.2753155,2.136724557,136.8526281,1.777191185,137.4111189,1.206661666,145.7444974,1.216493138,155.8283828,1.990786965,163.0927505,1.388286485,1.492200196,2.878123306,0.635871304,0,0,1.2416,0.7,8.047898293,3.790680647,-0.665166974,0.229878589,nan,2.8715198,11.329531,20557532253,109.0825,5.209114,127.526924,14.941708,172.86095,18.88684,91.22108,3.8827667,111.123436,17.15739,124.61001,23.060097,13.53211009,1,-1.7293,-1.119915915,6.6498,0.0822,1.4328,0.0267,0.2058,0.0023,60.2667,0.1969,10.52643356
26797,34.32492404,-5.271316434,0.019173077,nan,nan,-0.549731387,2.227840363,nan,nan,0.987525385,2.090006064,-1.320069083,2.733896656,0.124728185,0.960389017,0.959297792,0.66670914,3.479039652,1.667169398,1.044649219,1.640515415,4.241412395,1.440055648,11.0175688,1.277290758,31.35561084,0.818177701,55.58372537,0.886594055,88.62400384,1.596336424,106.5615657,1.163965731,1.267400411,2.763312084,0.431022271,0,0,0.5504,0.7,4.37528944,3.475463867,-0.706218421,0.164685911,nan,3.4974122,5.487267,35090049377,3.8644593,0.9183973,22.438791,4.972909,174.05211,55.88956,1.8546318,0.6106686,11.9174,1.5826349,49.37485,2.639923,1.712962963,0,1.5996,-99,5.3982,0.371,0.7525,0.1212,0.4385,0.0271,59.2346,2.9762,10.69645993
26965,34.37664332,-5.27127471,0.020093621,nan,nan,62.29757872,4.917060523,95.02130252,4.737242328,140.4598276,4.768229208,-1.856053168,8.74987498,nan,nan,11.68689251,5.34395828,16.29152914,6.158498202,36.15843905,6.216996152,137.6312775,5.627294616,330.8237831,5.990777182,606.1862267,4.307119198,1026.556138,5.165195011,1300.740853,7.989851723,1400.648716,5.329313964,1.169934233,2.51577912,0.880653797,0,0,3.7056,1.4,10.44780254,7.330278397,-1.548971891,0.352072023,nan,2.71279,5.8038006,93423757563,55.020782,4.605982,281.97543,26.9366,1548.5369,62.653503,17.491278,2.4970584,134.63704,9.68528,545.49457,98.21323,18.78172589,1,0.8969,1.660313035,12.3097,0.0751,0.339,0.008,0.4296,0.0028,7.9026,0.2873,11.12597981
27887,34.34240986,-5.269867937,0.019430546,nan,nan,31.50182318,4.477159479,46.3024789,8.220033312,80.92136117,4.495827469,5.583388803,8.714673547,nan,nan,6.920203791,1.947741514,-3.234999402,5.270277833,21.09892027,5.405842774,76.49319246,4.895922677,176.346497,4.991174681,401.5902064,3.80818822,635.1241933,4.720568102,858.9023964,7.476798666,994.2486465,4.948941217,1.112807261,2.412766656,0.737146523,0,0,2.8768,1.4,9.023139954,6.465458393,-0.849160731,0.246378803,nan,2.5547066,5.3765407,2.18E+11,26.399933,2.848589,151.4177,7.3796616,1067.2058,44.173767,7.800366,1.259115,85.42776,7.499691,346.5606,18.627945,15.34090909,1,1.8097,2.325633364,10.2332,1.6538,8,0.6762,0.2427,0.0115,43.2352,0.7356,11.60537218
27930,34.31091149,-5.269744359,0.018987938,nan,nan,28.26425462,4.464607049,nan,nan,46.86270906,4.446023758,-3.337205845,8.301439096,7.13055583,4.183699142,17.38243077,1.91490512,18.23078848,5.286351305,27.67771039,5.300670742,46.43034646,4.705589256,84.82850479,4.618948732,125.8004733,2.972343428,188.2238872,3.201748691,232.4496632,5.036477958,249.1134506,3.432820808,1.115698877,2.816109529,0.737105061,0,0,1.6448,1.4,7.262197018,5.896193027,-0.762724698,0.247733675,nan,2.9503388,4.5548363,37147792280,22.379517,4.864272,71.06316,13.726795,322.64392,34.85753,10.756559,2.155991,42.71881,16.128435,124.03147,23.242935,2.795031056,0,-0.7609,-99,11.6108,0.568,2.1509,0.0857,0.752,0.0183,35.9651,3.0147,10.49593366
28310,34.31460114,-5.269162784,0.019031523,nan,nan,61.57416691,4.839195781,nan,nan,96.49573791,4.682066986,-1.01091197,9.404941253,26.71624809,3.845642953,38.83610301,1.972773381,46.99525197,5.737966809,66.93366322,5.691727052,99.555524,5.078755579,140.2298267,5.11093838,193.5250687,2.995764313,209.5639612,2.875285155,248.2075847,4.632942033,268.4570307,3.264251255,1.166041171,3.01318047,0.877911031,0,0,1.8176,1.4,8.835089684,6.005093575,-0.713230193,0.310290651,nan,2.8013217,4.647404,49495553314,66.66027,2.8823185,112.814865,13.478668,319.89105,24.982162,44.651268,2.420309,78.69387,5.665661,146.61304,32.688374,10.94827586,1,-0.5687,-0.050824777,17.0923,0.7175,2.3147,0.0778,0.3958,0.0074,41.9176,0.6605,10.73452163
