ID,CATID,RA,DEC,FIELD,KRON_RADIUS,A_IMAGE,B_IMAGE,THETA_IMAGE,RH_F200W,FWHM_F200W,FLUX_115,FLUXERR_115,FLUX_150,FLUXERR_150,FLUX_200,FLUXERR_200,FLUX_277,FLUXERR_277,FLUX_356,FLUXERR_356,FLUX_410,FLUXERR_410,FLUX_444,FLUXERR_444,FLUX_606,FLUXERR_606,FLUX_814,FLUXERR_814,FLUX_105,FLUXERR_105,FLUX_125,FLUXERR_125,FLUX_140,FLUXERR_140,FLUX_160,FLUXERR_160,c_Hmag,c_zbest,c_zspec,c_mass,c_sfrtot,c_U,c_V,c_J,c_gf_phy_re_h,c_zhu_sig1,c_ACS_F606W_FLUX,c_ACS_F606W_FLUXERR,c_ACS_F814W_FLUX,c_ACS_F814W_FLUXERR,c_WFC3_F140W_FLUX,c_WFC3_F140W_FLUXERR,c_WFC3_F125W_FLUX,c_WFC3_F125W_FLUXERR,c_WFC3_F160W_FLUX,c_WFC3_F160W_FLUXERR,sepmos,Kmag,m_zspec,m_zspec_zqual,m_zspec_use,id_2,ra,dec,z_spec,nusefilt,z_ml,z_ml_chi2,z_ml_risk,z_phot,z_phot_chi2,z_phot_risk,z_min_risk,min_risk,z_raw_chi2,raw_chi2,z025,z160,z500,z840,z975,restU,restU_err,restB,restB_err,restV,restV_err,restJ,restJ_err,dL,Lv,mass,sfr,LIR,energy_abs,Av,lw_age_V,MLv,UV,VJ,lmass,ZA_finkelstein,ZPEAK_finkelstein,fullname,fullname_v02,id,fast_z,fast_ltau,fast_metal,fast_lage,fast_Av,fast_lmass,fast_lsfr,fast_lssfr,fast_la2t,fast_chi2,with_miri,excess,flag,F115W_MAG,F115W_MAG_ERR,F115W_RE,F115W_RE_ERR,F115W_N,F115W_N_ERR,F115W_Q,F115W_Q_ERR,F115W_PA,F115W_PA_ERR,F115W_FLAG,F150W_MAG,F150W_MAG_ERR,F150W_RE,F150W_RE_ERR,F150W_N,F150W_N_ERR,F150W_Q,F150W_Q_ERR,F150W_PA,F150W_PA_ERR,F150W_FLAG,F200W_MAG,F200W_MAG_ERR,F200W_RE,F200W_RE_ERR,F200W_N,F200W_N_ERR,F200W_Q,F200W_Q_ERR,F200W_PA,F200W_PA_ERR,F200W_FLAG,F277W_MAG,F277W_MAG_ERR,F277W_RE,F277W_RE_ERR,F277W_N,F277W_N_ERR,F277W_Q,F277W_Q_ERR,F277W_PA,F277W_PA_ERR,F277W_FLAG,F356W_MAG,F356W_MAG_ERR,F356W_RE,F356W_RE_ERR,F356W_N,F356W_N_ERR,F356W_Q,F356W_Q_ERR,F356W_PA,F356W_PA_ERR,F356W_FLAG,F444W_MAG,F444W_MAG_ERR,F444W_RE,F444W_RE_ERR,F444W_N,F444W_N_ERR,F444W_Q,F444W_Q_ERR,F444W_PA,F444W_PA_ERR,F444W_FLAG,lgSigma1,nSigma1,beta,beta_dark,lmass_p
86093,4700,214.9191048,52.84022826,9,1.64,13.709,8.731,82.33,10.193,29.51,457.9958821,8.681075587,897.3543583,15.01807767,1898.777873,13.5049747,2885.055666,15.18113744,2974.388787,10.02003721,3565.357381,24.93418497,3719.996372,17.85642006,150.0920689,36.24982366,235.0194972,100.2916033,0,9.62E+13,512.9654014,56.9524783,677.0367251,34.04077668,1026.099904,127.8326193,23.2605,2.845,3.108680964,10.4,51.3124,-21.697473,-22.436616,-23.222822,4.58159956,-99,377.673334,35.2401456,586.427195,45.4882323,1344.8278,98.220287,1099.12751,54.9520731,1802.21405,59.5360145,0.16594679,23.20381459,3.108681,2,3.108681,86093,214.9191048,52.84022826,3.108680964,12,3.221054,5.444144,0.002099762,3.221054,5.444144,0.002099762,3.2204862,0.002101263,3.2204862,5.4307733,3.169895,3.1929066,3.2201276,3.2496407,3.2779777,941.0014,18.886993,1624.6559,230.13239,2161.522,332.25818,4075.1023,694.6029,27682.75783,67110116557,35137458599,48.86481988,2.76E+11,0,0.597335941,-99,0.523579162,0.90292346,0.6884473,10.54577035,3.22,3.274902341,nircam9-4700,nircam9--1,86093,3.22,8.3,0.02,8.8,0.4,10.49,1.03,-9.47,0.5,86.4,0,-5.670103093,0,24.7088,0.013,0.587703,0.007844999,0.2,0.0108,0.6182,0.0097,-24.0537,1.2122,0,23.8654,0.0079,0.561642,0.007227,0.409,0.0125,0.6593,0.0082,-27.969,1.3177,0,22.3629,0.0182,1.35573,0.035607,2.3361,0.0394,0.5691,0.0043,-62.584,0.5833,1,22.6828,0.0077,0.612912,0.004782,1.5719,0.0114,0.519,0.002,-57.9819,0.2924,0,22.5614,0.0063,0.670599,0.005457,2.2634,0.015,0.503,0.0023,-57.6311,0.2035,0,22.5872,0.0131,0.496083,0.007677,2.2279,0.0291,0.4804,0.0026,-57.0736,0.2802,0,9.17E+00,1.33E-01,-3.40E-01,-99,10.55977408
86976,5697,214.8949122,52.81715613,9,1.6,6.765,5.602,24.71,3.808,7.64,46.76038208,3.702696025,171.3333981,7.508551347,685.9389721,8.153020894,1308.846295,8.641804192,1875.505713,6.625885511,2418.047041,16.69025391,2656.244389,9.473479752,8.359832204,17.98584311,27.18574602,45.07981594,0,4.09E+13,64.55102995,27.05898482,63.78974586,14.89312459,170.362324,56.63446834,25.4968,3.235,-1,10.64,37.8982,-20.071339,-21.785294,-23.001505,1.322808226,-99,14.5739562,13.5068329,29.6356515,15.4899706,122.689121,42.6899736,98.9480908,25.0783553,229.766065,28.3942354,0.074165059,24.3092863,1.00E+20,999999,1.00E+20,86976,214.8949122,52.81715613,-1,12,3.3937333,16.369295,0.018914584,3.3937333,16.369295,0.018914584,3.3927274,0.01887998,3.3927274,16.365633,3.1747258,3.3092313,3.3911903,3.4657605,3.5780902,219.0241,12.8691635,588.4872,20.44284,1041.4314,20.177551,3281.4272,626.9232,29469.0786,35201458871,61692024260,2.268657741,24291286720,0,1.008243088,-99,1.752541691,1.6928469,1.2460803,10.79022902,3.37,3.326647583,nircam9-5697,nircam9--1,86976,3.39,8.3,0.02,8.9,1.3,10.64,0.82,-9.82,0.6,16.5,0,-1.287128713,0,24.2253,0.3597,6.8222156,3.973065,5.909,0.998,0.7173,0.0617,-56.4807,7.9061,1,25.7783,0.0351,0.18588899,0.010341,1.6431,0.1156,0.4637,0.0184,75.5867,1.7111,0,24.2818,0.0074,0.166026,0.002103,2.0465,0.038,0.3892,0.0039,74.810196,0.3194,0,23.6394,0.0022,0.125478,0.00042,2.5052,0.0273,0.4063,0.0023,72.7984,0.1562,0,23.3163,0.001,0.10008,0.000255,2.395,0.0194,0.392,0.0017,72.769104,0.1084,0,22.9672,0,0.086019,3.00E-06,2.4936,0.0002,0.3959,0,72.914795,0,0,1.01E+01,6.57E-01,1.88E-01,-99,10.9518807
87284,6044,214.8983291,52.82057629,9,1.6,12.822,6.322,-64.62,8.384,30.38,503.3883437,6.434048437,1293.755896,12.03486079,2587.09722,13.77484885,4753.717956,16.19757261,8520.268541,13.89270591,11483.62006,34.45026561,12569.50195,22.13000676,105.1722859,26.84428015,171.0554894,77.08966576,0,6.19E+13,659.4652268,36.72716464,946.8026615,25.52399662,1253.165521,84.93338861,23.322,2.023,-1,10.93,80.962,-19.989349,-21.573204,-23.420638,4.607949403,8.284,146.685617,24.0349146,236.310679,34.9180943,1175.37836,74.2438811,904.932359,42.9804415,1703.00536,49.0595866,0.034157996,22.86796813,1.00E+20,999999,1.00E+20,87284,214.8983291,52.82057629,-1,12,2.627391,35.54221,0.000740944,2.627391,35.54221,0.000740944,2.632606,0.000756905,2.632606,35.401905,2.585909,2.6132839,2.6292422,2.642122,2.6551762,816.2509,19.356628,1491.922,40.22992,2523.627,146.24475,12903.841,186.03125,21658.37859,55810150318,92530000706,44.22556512,2.81E+11,0,1.696456342,-99,1.657942152,1.2255038,1.7717347,10.96628257,2.65,2.569759295,nircam9-6044,nircam9--1,87284,2.63,9.9,0.02,7.6,2.7,10.38,2.85,-7.53,-2.3,199,0,115,1,24.4169,0.0069,0.61920595,0.00549,0.5478,0.0127,0.2324,0.0018,-27.8446,0.1788,0,23.5521,0.0012,0.519135,0.000321,0.4107,0.0007,0.2862,0.0001,-25.5105,0.008,0,22.8142,0.001,0.49477196,0.000396,0.5822,0.0008,0.3011,0.0002,-24.9822,0.0038,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,21.6229,0.0007,0.347136,0.000435,1.3566,0.0039,0.2869,0.0004,-26.4722,0.0298,0,21.2449,0.0006,0.31396198,0.000366,1.401,0.0039,0.2764,0.0004,-27.0926,0.0287,0,9.71E+00,1.73E-01,1.02E+00,1.94806675,11.34540924
88643,7906,214.9327959,52.83290803,9,1.6,18.239,9.648,4.89,9.273,15.86,1578.594114,11.93990995,3080.179273,23.46102516,5950.219185,26.52054533,9372.795948,23.34059631,10749.41311,15.8893521,13827.13886,39.8328089,15358.87315,30.48742875,506.0205695,44.43881268,943.7971631,107.3772733,0,1.00E+14,1736.885709,62.24142115,2121.82818,34.9342036,3225.252129,131.7059633,22.194,3,-1,11.02,447.031,-22.981519,-23.897583,-24.924033,7.924251938,-99,835.465789,53.5146292,1450.53036,65.7030445,3296.98593,124.632454,2566.59015,70.7306673,4812.95866,76.9498526,0.264579034,21.96366759,1.00E+20,999999,1.00E+20,88643,214.9327959,52.83290803,-1,12,3.18881,22.934801,0.002365158,3.18881,22.934801,0.002365158,3.1784916,0.002481283,3.1784916,23.07439,3.1182141,3.1566434,3.1885817,3.2141519,3.236911,3074.0388,110.282715,5018.6216,760.8623,6724.09,116.470215,18538.004,2488.3271,27350.77052,2.05E+11,1.15E+11,155.8070719,9.19E+11,0,1.03475344,-99,0.560477642,0.84981036,1.1010736,11.06107077,3.31,3.275707894,nircam9-7906,nircam9--1,88643,3.19,8.3,0.02,8.6,1,11.03,2.09,-8.94,0.3,580,0,9.741248097,0,23.3075,0.0199,0.73497295,0.021956999,2.9666,0.0523,0.611,0.0063,45.5141,0.6477,0,22.7008,0.0172,0.606603,0.013979999,3.4273,0.0375,0.6239,0.0049,50.780792,0.4404,0,21.8283,0.0116,0.63496196,0.011511,3.7536,0.0366,0.6896,0.0027,51.537994,0.3644,0,21.3292,0.0059,0.579546,0.005943,4.3025,0.0263,0.6869,0.0022,44.830704,0.2375,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,20.9626,0.0044,0.34979698,0.003129,4.578,0.0333,0.6958,0.0021,48.3089,0.2558,0,1.00E+01,2.70E-01,-1.78E-02,-99,11.47397524
88901,8270,214.8788841,52.79347408,9,1.6,11.006,8.979,-21.18,7.696,13.36,430.0306443,6.896354437,1205.156033,14.28465412,3057.83334,13.94522042,6357.996789,15.98650684,10112.2214,16.67910207,12378.29945,30.89950327,13152.94349,21.11674085,25.95157761,32.10659405,72.93315768,91.22865629,0,6.99E+13,605.0654959,42.30614289,749.1570399,17.76883479,1190.290114,101.5750478,23.3906,1.886,-1,10.81,9.2688,-19.300711,-21.331258,-23.135435,5.723654526,9.513,83.959723,26.7340071,106.076735,29.5027682,1127.06762,55.266704,856.467111,45.523833,1598.61525,50.5983389,0.038032911,22.68646547,1.00E+20,999999,1.00E+20,88901,214.8788841,52.79347408,-1,12,2.92703,38.192318,0.033940323,2.92703,38.192318,0.033940323,2.8959997,0.03202375,2.9351552,38.146526,2.6896956,2.7887635,2.9146168,2.9977865,3.0579762,844.7323,21.371887,2024.014,172.0459,3603.5054,151.7522,14230.415,1619.8052,24674.89059,95543675684,2.04E+11,97.94191438,6.59E+11,0,1.507924992,-99,2.138012871,1.5750152,1.491231,11.31021226,3.31,3.232080125,nircam9-8270,nircam9--1,88901,2.93,8.9,0.02,9.3,1.3,11.31,1.58,-9.73,0.4,14.5,0,-0.401606426,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,21.853,0.0016,0.321768,0.000855,1.5804,0.0052,0.6786,0.0012,19.714996,0.1745,0,21.4447,0.0008,0.279969,0.000459,1.3631,0.0048,0.667,0.001,14.129402,0.1332,0,21.1985,0.0008,0.262863,0.000405,1.306,0.0043,0.6542,0.0009,11.300598,0.1188,0,1.02E+01,2.21E-01,3.20E-01,-99,11.72193546
89623,9103,214.9711608,52.85489138,9,1.6,5.406,4.593,32.5,2.446,3.74,86.13076386,3.441110556,221.874774,7.316666303,925.4252001,10.79684843,1455.651441,9.194894775,1463.476101,5.716971404,1883.215507,12.09921922,2198.991391,8.101685686,23.62587291,13.18757548,28.68918514,37.4401208,0,3.14E+13,88.10133056,19.11017072,143.4419608,11.46708807,193.1512594,43.85479268,25.0581,3.305,-1,10.48,715.772,-20.617082,-22.173941,-22.805998,2.825725272,-99,60.2691459,19.5550968,89.1606864,24.1857905,285.869914,52.3441944,145.212112,29.5837246,344.144228,34.7916687,0.090954341,23.9841467,1.00E+20,999999,1.00E+20,89623,214.9711608,52.85489138,-1,12,3.435984,184.21626,0.000922181,3.435984,184.21626,0.000922181,3.436875,0.000923003,3.436875,184.21175,3.3928487,3.4123576,3.4319546,3.454756,3.4854507,291.97385,16.990875,845.975,16.963531,1258.6532,30.594666,3034.6414,414.5244,29908.23558,43403848906,33764075971,7.57021871,56259102489,0,0.836340492,-99,0.777905113,1.5864053,0.9555033,10.52845487,3.49,3.530590937,nircam9-9103,nircam9--1,89623,3.44,8.3,0.02,8.9,0.7,10.44,0.62,-9.82,0.6,228,0,15.87628866,1,25.5243,0.2369,0.687681,0.360891,8,1.6678,0.6076,0.0487,29.509903,4.681,1,25.1359,0.107,0.126279,0.032283,8,1.4595,0.9749,0.0604,32.1417,76.8205,1,23.733,0.0154,0.069984,0.002103,8,0.3459,0.8131,0.012,-57.8778,2.1672,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,23.5088,0.0054,0.036021,0.00048,5.1425,0.2044,0.6757,0.0095,-57.7341,1.1228,0,23.1471,0.0017,0.032408997,0.000306,3.3036,0.1216,0.7159,0.0083,-64.679596,1.1875,0,9.98E+00,8.80E-01,1.23E-01,0.335646658,10.81373696
91354,11123,214.8970339,52.79221821,9,1.6,6.378,5.712,-42.51,3.882,7.48,102.4606213,3.994202042,264.3727597,8.685820879,901.8192648,8.827072011,1552.590248,8.399861629,2022.769361,6.358919144,2526.89704,14.89906089,2728.139359,8.97656513,16.34438393,18.73142731,49.44074777,58.73875179,0,4.03E+13,129.3663696,24.01179414,227.7143596,15.10599914,294.8764988,56.08588356,25.1413,3,-1,10.49,50.7995,-20.023758,-21.563725,-22.702656,0.893694472,-99,24.5184747,16.2789767,54.803379,22.0858936,278.442315,41.665505,133.430896,22.522534,318.775399,28.3828377,0.07280714,24.01220123,1.00E+20,999999,1.00E+20,91354,214.8970339,52.79221821,-1,12,3.3919156,8.442723,0.015398974,3.3919156,8.442723,0.015398974,3.3927274,0.015413726,3.3927274,8.443206,3.2340655,3.3057165,3.3909535,3.4726114,3.5580919,346.59003,11.52446,824.3679,65.35892,1251.6241,262.75702,3294.115,759.2479,29450.20321,42269500010,43269529043,6.735741656,52348331118,0,1.10037376,-99,1.023658407,1.3941449,1.050662,10.63618217,3.46,3.444413193,nircam9-11123,nircam9--1,91354,3.39,8.3,0.02,8.9,0.9,10.58,0.76,-9.82,0.6,23.5,0,0.468384075,0,26.4066,0.0409,0.14902501,0.011295,3.1031,0.2779,0.3092,0.0163,-30.9914,1.0833,0,25.3,0.0292,0.185709,0.009582,2.6832,0.1594,0.317,0.0105,-29.8496,0.7717,0,24.0588,0.0045,0.149496,0.001122,1.7437,0.0225,0.3921,0.0028,-29.3428,0.2264,0,23.476,0.0016,0.13060799,0.000303,1.8531,0.0145,0.4847,0.0018,-28.8039,0.1491,0,23.2223,0.0009,0.112623,0.000222,1.871,0.0121,0.4959,0.0015,-27.4263,0.1154,0,22.9373,0.0009,0.09868799,0.000219,1.9025,0.0152,0.4744,0.0017,-28.5622,0.1253,0,9.93E+00,6.25E-01,1.15E-01,-99,10.97006588
91611,11421,214.9514804,52.82909884,9,1.6,8.26,7.041,59.08,4.195,5.33,270.8866159,5.008210854,590.5086566,10.1180387,1341.410606,12.47690575,2055.143307,12.7818121,2258.249271,8.80062213,2645.929255,22.78607968,2862.248108,12.59948706,141.1686383,25.66526186,217.8929896,68.75358406,0,5.15E+13,322.8805102,29.83883893,436.9224973,18.62039471,577.5928259,79.50146508,24.408,3.115,3.103567123,10.49,81.8688,-21.042391,-22.287586,-22.835972,1.61573526,-99,156.044671,24.8901591,211.494049,27.9885625,489.717505,48.4428305,315.623384,27.2603089,626.3306,33.932109,0.114717847,23.58109566,3.1035671,2,3.1035671,91611,214.9514804,52.82909884,3.103567123,12,3.133362,9.099235,0.008893208,3.133362,9.099235,0.008893208,3.136915,0.008938606,3.136915,9.114982,3.0174959,3.073618,3.1344047,3.1956866,3.2429175,571.89105,16.302002,1085.797,17.755432,1605.8551,77.181946,3261.7776,400.1327,26781.05929,47652859381,38501571459,10.44354489,47647537786,0,0.402408194,-99,0.807959312,1.1209826,0.76936996,10.58547846,3.1,3.143247341,nircam9-11421,nircam9--1,91611,3.13,8.3,0.02,8.8,0.6,10.39,0.93,-9.47,0.5,47.2,0,-4.069175992,0,25.5036,0.0109,0.15416099,0.002601,1.0833,0.0289,0.5785,0.008,-51.841,0.9494,0,24.4708,0.0142,0.170019,0.003966,2.1941,0.0567,0.7087,0.01,-51.8586,1.2082,0,23.5055,0.0072,0.161838,0.002196,3.5159,0.0509,0.7525,0.0052,-57.4183,0.7573,0,23.0175,0.0044,0.143244,0.00126,5.0662,0.058,0.8022,0.0038,-56.4782,0.6529,0,23.0156,0.0039,0.125829,0.000735,2.5017,0.0389,0.8524,0.0055,9.0602,1.2972,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,nan,nan,3.63E-01,-99,11.11835745
91835,11680,214.9805987,52.84862558,9,1.6,6.835,5.933,-70,5.78,12.04,93.85674518,4.018879658,364.9513134,7.176573259,819.3675153,6.283951913,1891.813545,7.615778019,2858.03557,6.54731002,3754.350611,14.63798715,4219.122787,10.31416853,0.256161371,18.57835709,19.48422402,46.62505038,0,4.46E+13,126.6676805,27.32399891,156.7108368,17.08096912,366.4502778,62.15438105,24.8173,2.485,-1,10.49,8.98009,-19.300257,-20.769589,-22.734255,1.97403848,-99,14.0324311,15.6923433,28.3932959,15.7053226,239.388601,46.5267472,179.14076,25.6093025,429.601407,26.1216419,0.160935521,24.11630315,1.00E+20,999999,1.00E+20,91835,214.9805987,52.84862558,-1,12,2.7589016,24.823206,0.016537927,2.7589016,24.823206,0.016537927,2.7432353,0.017484676,2.7432353,25.003504,2.4979525,2.7253444,2.7629838,2.8080473,2.8616526,179.52852,19.273521,529.1215,18.49797,893.7091,40.63684,4551.0176,176.1853,22975.82206,21463861901,26191091023,16.68373188,1.32E+11,0,2.308018836,-99,1.220241313,1.7426568,1.7672808,10.41815359,2.98,2.784569697,nircam9-11680,nircam9--1,91835,2.76,8.7,0.02,8.9,2.2,10.65,1.55,-9.1,0.2,139,0,19.20438957,1,26.4198,0.042,0.21288599,0.013727999,0.8773,0.0888,0.842,0.0382,-79.7273,12.0996,0,24.2029,0.044,0.548457,0.038415,3.0115,0.1333,0.7984,0.0211,-22.0346,3.9605,1,23.9399,0.0105,0.252327,0.004038,1.4473,0.0246,0.8259,0.0087,-21.4798,2.0924,0,23.2087,0.0026,0.18327299,0.000795,1.469,0.0099,0.7964,0.0028,-22.9056,0.5503,0,22.8356,0.0013,0.147378,0.000369,1.4421,0.0075,0.8451,0.002,-24.1105,0.5083,0,22.4465,0.0012,0.133506,0.000273,1.4938,0.0066,0.8342,0.0018,-22.5633,0.4164,0,9.60E+00,4.78E-01,9.01E-01,1.696744637,11.0645714
92350,12274,214.9056056,52.79121114,9,1.6,17.468,8.222,-23.35,7.898,14,151.302153,7.197336825,503.0008159,13.26454199,1556.804161,15.19529172,3973.051721,25.5674351,8217.778373,19.78515941,11332.05119,62.90257797,12670.95505,42.13308349,-8.525588134,38.22827643,37.79023471,108.7233104,0,7.72E+13,188.7154157,47.31695535,-0.001033219,2.01E+13,520.825892,105.969649,24.3375,2.864,-1,11.29,798.126,-20.40812,-22.234092,-24.37632,2.963689199,-99,-99000,-99000,17.8265513,27.3967176,-99000,-99000,239.819543,35.9728267,668.333942,46.8366477,0.117331996,23.41941504,1.00E+20,999999,1.00E+20,92350,214.9056056,52.79121114,-1,10,2.8761969,21.96317,0.011119133,2.8761969,21.96317,0.011119133,2.857234,0.010780958,2.8959997,22.12952,2.717236,2.8125083,2.869878,2.9188688,2.9683945,340.15247,134.22928,887.28864,152.87598,1892.9984,70.361755,14396.736,593.5513,24159.49689,48747318330,2.03E+11,0.12058405,36508788448,0,1.924559623,-99,4.155661321,1.8636916,2.2027845,11.30659088,3.01,2.980853684,nircam9-12274,nircam9--1,92350,2.88,8.5,0.02,8.5,3.2,11.12,2.53,-8.58,0,2.93,0,0.173611111,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,24.7467,0.0047,0.333141,0.001518,0.445,0.0026,0.5697,0.0024,-7.4268,0.0009,0,23.4464,0.0062,0.294801,0.002889,1.1696,0.0158,0.6971,0.0048,-7.139599,0.7314,0,22.4498,0.0018,0.212508,0.000756,1.6622,0.0106,0.7074,0.0022,-8.0798,0.2952,0,21.7038,0.0007,0.167718,0.000261,1.7246,0.006,0.7026,0.0011,-5.6035995,0.1484,0,21.2559,nan,0.146727,nan,1.7499,nan,0.7052,nan,-5.1590004,nan,0,1.05E+01,4.46E-01,1.48E+00,-99,11.64210931
94260,1047,214.8464674,52.79596787,10,1.85,7.737,6.471,-0.91,6.174,9.23,60.30973674,8.24291171,173.6036758,10.15190659,417.6328393,10.90684365,884.9540808,10.85119441,1120.468057,10.14036357,1606.944298,18.66776604,1782.631358,15.18922004,24.51556237,25.58493083,39.64510761,60.34206792,0,3.55E+13,49.5267442,38.84720751,45.66183401,28.51752742,206.6929861,73.96237932,25.4524,2.726,-1,10.08,5.97349,-18.931661,-20.110852,-21.869039,3.469150153,-99,31.2807491,16.3099132,38.6103536,22.4326201,19.8858625,53.2268603,52.376653,31.0925026,239.352205,31.7691576,0.050933808,24.8480134,1.00E+20,999999,1.00E+20,94260,214.8464674,52.79596787,-1,12,3.4687812,13.305529,0.011992995,3.4687812,13.305529,0.011992995,3.436875,0.009701879,3.4814665,13.413755,3.2697728,3.363542,3.455203,3.4915266,3.5198143,222.99794,12.402351,391.35764,12.696228,689.42834,160.79309,2338.2979,654.68634,30249.68475,24141945618,22737120469,37.73514672,2.43E+11,0,1.497655916,-99,0.941809779,1.2254708,1.3260268,10.35673546,3.46,3.301725926,nircam10-1047,nircam10--1,94260,3.47,8.3,0.02,8.6,1.7,10.33,1.39,-8.94,0.3,23.5,0,3.316062176,0,26.492,0.1379,0.59423697,0.10926899,0.9857,0.2157,0.4044,0.0417,-39.0512,5.1518,1,25.5236,0.0735,0.381318,0.039726,1.5472,0.1501,0.6987,0.0397,-60.688,6.2022,0,24.2846,0.0557,0.59697896,0.052443,3.4877,0.1808,0.7238,0.026,76.7417,3.5607,1,23.7106,0.0313,0.402672,0.025461,5.3308,0.2129,0.831,0.0138,70.1062,2.8222,0,23.4932,0.0232,0.35267997,0.01971,8,0.2629,0.8042,0.0103,52.888298,1.7712,0,23.2966,0.0123,0.13479,0.003771,8,0.2551,0.7849,0.0104,53.433403,1.66,0,9.56E+00,5.02E-01,1.36E-01,-99,10.3051985
94283,1070,214.8538728,52.8010317,10,1.6,6.911,4.716,1.85,3.127,4.61,476.7178818,6.696638863,1870.53612,14.85975531,3099.50758,16.89263406,3718.087813,14.49253318,4051.590829,12.33966258,4507.696344,18.76499163,4845.699455,13.28476324,43.48610661,14.11541772,152.8407039,33.05107626,0,1.97E+13,587.3015519,22.50446058,1108.128932,15.9848863,1869.857495,42.45640207,23.1038,1.751,-1,10.38,10.5271,-19.928343,-21.299528,-22.351304,0.920153987,9.523,283.85039,20.5521885,495.384755,35.9196936,1397.20602,61.9079732,890.690287,39.257428,2082.01487,38.7131813,0.145256045,22.67176824,-999,0,-999,94283,214.8538728,52.8010317,-1,12,2.6332986,77.21839,0.002105662,2.6332986,77.21839,0.002105662,2.632606,0.002102624,2.632606,77.215195,2.5822306,2.6068227,2.633377,2.6582046,2.679719,801.6662,17.37857,2185.6826,50.34314,3113.3538,34.0531,4930.8765,72.01904,21717.33085,69114755430,55661259188,0.132141906,7997798678,0,0.112420862,-99,0.805345528,1.4730873,0.4992391,10.74555303,2.68,2.672567566,nircam10-1070,nircam10--1,94283,2.63,8.3,0.02,9,0.1,10.53,0.27,-10.26,0.7,182,1,36.36363636,1,24.7145,0.0095,0.116871,0.001956,2.8888,0.0849,0.2936,0.0048,44.22049,0.3499,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,22.4013,0.0005,0.051282,2.70E-05,5.0498,0.0102,0.9091,0.0001,48.689606,0.0184,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,nan,nan,2.03E+00,0.435383949,10.82889475
94684,1487,214.8559449,52.79998303,10,1.6,16.223,12.198,19.45,6.499,4.19,1830.177237,23.731344,3488.38885,43.66079529,6561.851275,59.34101104,10698.66603,64.24276034,13902.97456,74.36409743,17532.45304,107.4681416,21309.36996,95.04353571,306.6901919,46.44178506,622.4813032,110.8372909,0,5.57E+13,1951.318049,61.45566688,2547.98446,45.26589976,3282.582817,118.583611,21.9687,1.99,-1,10.66,421.944,-21.789028,-22.806428,-24.010942,3.513265838,9.036,759.659277,51.7136677,1778.32915,85.2415305,5251.60529,149.434966,4094.76433,94.6609778,5922.95838,109.107234,0.036117394,21.85743404,1.00E+20,999999,1.00E+20,94684,214.8559449,52.79998303,-1,12,3.0281324,77.32237,0.01557956,3.0281324,77.32237,0.01557956,3.095752,0.010311089,3.0146506,76.775894,2.9910572,3.0159984,3.07845,3.1466324,3.1852312,3118.7515,38.09778,5128.1396,108.641846,7350.961,500.39673,26440.492,1693.5068,25704.12807,2.06E+11,1.57E+11,172.667357,1.03E+12,0,1.249939611,-99,0.759296391,0.9309083,1.3898137,11.19468797,1.84,1.844149094,nircam10-1487,nircam10--1,94684,3.03,8.5,0.02,8.4,1.6,11.05,2.61,-8.44,-0.1,96.6,0,6.408706167,0,21.8099,0.132,5.759184,1.3542659,8,0.4863,0.5774,0.0111,37.456497,1.0665,1,21.9548,0.051,1.378137,0.147243,8,0.3068,0.6234,0.0083,26.880898,0.8141,1,21.4143,0.0164,0.94760394,0.034826998,8,0.1275,0.5778,0.0008,24.819199,0.2039,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,21.1957,0.0052,0.09756,0.000837,8,0.156,0.5662,0.0038,22.618797,0.2919,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,nan,nan,6.01E-01,-99,11.84123827
